712.63	1117.37
712.83	1104.47
713.02	1126.38
713.22	1130.48
713.42	1128.64
713.61	1097.30
713.81	1128.23
714.00	1120.03
714.20	1113.07
714.39	1108.77
714.59	1119.21
714.79	1105.70
714.98	1112.05
715.18	1110.61
715.37	1128.02
715.57	1136.83
715.76	1128.02
715.96	1115.32
716.15	1119.83
716.35	1127.00
716.55	1119.42
716.74	1118.19
716.94	1122.70
717.13	1129.45
717.33	1107.54
717.52	1099.55
717.72	1125.77
717.91	1111.84
718.11	1119.83
718.31	1139.08
718.50	1116.55
718.70	1119.83
718.89	1122.29
719.09	1114.71
719.28	1145.84
719.48	1090.95
719.67	1119.62
719.87	1107.54
720.06	1124.95
720.26	1117.58
720.45	1134.78
720.65	1122.29
720.84	1119.42
721.04	1125.97
721.23	1127.20
721.43	1109.38
721.62	1136.01
721.82	1107.95
722.01	1127.82
722.21	1120.44
722.40	1108.16
722.60	1115.12
722.79	1132.53
722.99	1102.01
723.18	1124.95
723.38	1110.00
723.57	1110.82
723.77	1107.54
723.96	1114.30
724.16	1107.54
724.35	1135.60
724.55	1120.65
724.74	1135.19
724.94	1119.21
725.13	1114.71
725.33	1111.43
725.52	1116.35
725.72	1075.18
725.91	1130.48
726.11	1130.27
726.30	1143.79
726.50	1113.28
726.69	1125.97
726.89	1118.19
727.08	1136.01
727.27	1127.20
727.47	1103.04
727.66	1098.53
727.86	1115.32
728.05	1114.91
728.25	1139.29
728.44	1113.07
728.64	1131.30
728.83	1100.17
729.03	1121.26
729.22	1116.55
729.41	1120.85
729.61	1130.89
729.80	1145.84
730.00	1121.47
730.19	1131.91
730.39	1103.45
730.58	1115.12
730.78	1095.05
730.97	1120.03
731.16	1096.07
731.36	1127.41
731.55	1114.71
731.75	1127.61
731.94	1112.66
732.13	1125.36
732.33	1119.42
732.52	1119.42
732.72	1110.82
732.91	1123.31
733.11	1127.61
733.30	1125.56
733.49	1117.78
733.69	1118.40
733.88	1106.72
734.08	1129.66
734.27	1118.60
734.46	1134.78
734.66	1106.11
734.85	1090.13
735.05	1103.04
735.24	1117.99
735.43	1116.14
735.63	1129.25
735.82	1102.63
736.02	1122.08
736.21	1091.98
736.40	1102.83
736.60	1106.52
736.79	1126.38
736.98	1097.10
737.18	1115.53
737.37	1106.11
737.57	1114.71
737.76	1133.55
737.95	1119.62
738.15	1122.49
738.34	1126.38
738.53	1109.59
738.73	1119.42
738.92	1121.67
739.12	1136.01
739.31	1101.19
739.50	1148.71
739.70	1117.58
739.89	1131.30
740.08	1098.33
740.28	1121.47
740.47	1120.85
740.66	1106.31
740.86	1100.17
741.05	1117.78
741.24	1110.41
741.44	1108.98
741.63	1108.98
741.82	1137.44
742.02	1125.15
742.21	1119.62
742.40	1116.55
742.60	1107.75
742.79	1105.29
742.98	1124.54
743.18	1110.82
743.37	1111.64
743.56	1113.28
743.76	1112.25
743.95	1098.74
744.14	1122.90
744.34	1097.71
744.53	1132.73
744.72	1116.35
744.92	1124.13
745.11	1107.13
745.30	1127.41
745.49	1111.84
745.69	1116.55
745.88	1101.81
746.07	1118.40
746.27	1128.23
746.46	1100.58
746.65	1101.19
746.85	1119.83
747.04	1140.31
747.23	1117.17
747.42	1099.35
747.62	1142.36
747.81	1138.47
748.00	1132.32
748.20	1108.98
748.39	1125.56
748.58	1122.49
748.77	1137.03
748.97	1114.30
749.16	1121.06
749.35	1131.71
749.55	1125.77
749.74	1137.65
749.93	1119.21
750.12	1108.77
750.32	1104.26
750.51	1124.33
750.70	1117.99
750.89	1097.10
751.09	1121.06
751.28	1127.00
751.47	1101.19
751.66	1106.11
751.86	1131.71
752.05	1119.01
752.24	1122.08
752.43	1131.71
752.63	1123.52
752.82	1124.74
753.01	1147.68
753.20	1091.77
753.40	1119.21
753.59	1101.81
753.78	1128.02
753.97	1120.44
754.16	1131.71
754.36	1118.19
754.55	1122.29
754.74	1112.25
754.93	1121.26
755.13	1127.41
755.32	1143.38
755.51	1113.48
755.70	1115.12
755.89	1113.89
756.09	1116.35
756.28	1119.21
756.47	1129.25
756.66	1106.52
756.86	1123.72
